"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"8714","hg19","regulates","STAT3 regulates SEMA3F","STAT3","Metatargetome","false","regulates","STAT3 regulates SEMA3F","8","SEMA3F"
"8716","hg19","regulates","STAT3 regulates SEPT8","STAT3","Metatargetome","false","regulates","STAT3 regulates SEPT8","8","SEPT8"
"8718","hg19","regulates","STAT3 regulates SERPINF2","STAT3","Metatargetome","false","regulates","STAT3 regulates SERPINF2","8","SERPINF2"
"8720","hg19","regulates","STAT3 regulates SIX5","STAT3","Metatargetome","false","regulates","STAT3 regulates SIX5","8","SIX5"
"8722","hg19","regulates","STAT3 regulates SLC15A3","STAT3","Metatargetome","false","regulates","STAT3 regulates SLC15A3","8","SLC15A3"
"8724","hg19","regulates","STAT3 regulates SLC7A2","STAT3","Metatargetome","false","regulates","STAT3 regulates SLC7A2","8","SLC7A2"
"8726","hg19","regulates","STAT3 regulates SMARCA2","STAT3","Metatargetome","false","regulates","STAT3 regulates SMARCA2","8","SMARCA2"
"8728","hg19","regulates","STAT3 regulates SMARCC2","STAT3","Metatargetome","false","regulates","STAT3 regulates SMARCC2","8","SMARCC2"
"8730","hg19","regulates","STAT3 regulates SOD3","STAT3","Metatargetome","false","regulates","STAT3 regulates SOD3","8","SOD3"
"8732","hg19","regulates","STAT3 regulates SP6","STAT3","Metatargetome","false","regulates","STAT3 regulates SP6","8","SP6"
"8734","hg19","regulates","STAT3 regulates SPRED1","STAT3","Metatargetome","false","regulates","STAT3 regulates SPRED1","8","SPRED1"
"8736","hg19","regulates","STAT3 regulates SRF","STAT3","Metatargetome","false","regulates","STAT3 regulates SRF","8","SRF"
"8738","hg19","regulates","STAT3 regulates ST14","STAT3","Metatargetome","false","regulates","STAT3 regulates ST14","8","ST14"
"8740","hg19","regulates","STAT3 regulates STAT6","STAT3","Metatargetome","false","regulates","STAT3 regulates STAT6","8","STAT6"
"8742","hg19","regulates","STAT3 regulates TAGLN2","STAT3","Metatargetome","false","regulates","STAT3 regulates TAGLN2","8","TAGLN2"
"8744","hg19","regulates","STAT3 regulates TBC1D4","STAT3","Metatargetome","false","regulates","STAT3 regulates TBC1D4","8","TBC1D4"
"8746","hg19","regulates","STAT3 regulates TBK1","STAT3","Metatargetome","false","regulates","STAT3 regulates TBK1","8","TBK1"
"8748","hg19","regulates","STAT3 regulates TEAD3","STAT3","Metatargetome","false","regulates","STAT3 regulates TEAD3","8","TEAD3"
"8750","hg19","regulates","STAT3 regulates TMEM109","STAT3","Metatargetome","false","regulates","STAT3 regulates TMEM109","8","TMEM109"
"8752","hg19","regulates","STAT3 regulates TOB1","STAT3","Metatargetome","false","regulates","STAT3 regulates TOB1","8","TOB1"
"8754","hg19","regulates","STAT3 regulates TP53BP2","STAT3","Metatargetome","false","regulates","STAT3 regulates TP53BP2","8","TP53BP2"
"8756","hg19","regulates","STAT3 regulates TRABD","STAT3","Metatargetome","false","regulates","STAT3 regulates TRABD","8","TRABD"
"8758","hg19","regulates","STAT3 regulates TRMT112","STAT3","Metatargetome","false","regulates","STAT3 regulates TRMT112","8","TRMT112"
"8760","hg19","regulates","STAT3 regulates TSHZ1","STAT3","Metatargetome","false","regulates","STAT3 regulates TSHZ1","8","TSHZ1"
"8762","hg19","regulates","STAT3 regulates TUBB2C","STAT3","Metatargetome","false","regulates","STAT3 regulates TUBB2C","8","TUBB2C"
"8764","hg19","regulates","STAT3 regulates TUBB3","STAT3","Metatargetome","false","regulates","STAT3 regulates TUBB3","8","TUBB3"
"8766","hg19","regulates","STAT3 regulates TXN2","STAT3","Metatargetome","false","regulates","STAT3 regulates TXN2","8","TXN2"
"8768","hg19","regulates","STAT3 regulates UBE2H","STAT3","Metatargetome","false","regulates","STAT3 regulates UBE2H","8","UBE2H"
"8770","hg19","regulates","STAT3 regulates UGCG","STAT3","Metatargetome","false","regulates","STAT3 regulates UGCG","8","UGCG"
"8772","hg19","regulates","STAT3 regulates VWA5A","STAT3","Metatargetome","false","regulates","STAT3 regulates VWA5A","8","VWA5A"
"8774","hg19","regulates","STAT3 regulates ZAP70","STAT3","Metatargetome","false","regulates","STAT3 regulates ZAP70","8","ZAP70"
"8776","hg19","regulates","STAT3 regulates ZMYND8","STAT3","Metatargetome","false","regulates","STAT3 regulates ZMYND8","8","ZMYND8"
"8778","hg19","regulates","STAT3 regulates ZNF219","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF219","8","ZNF219"
"8780","hg19","regulates","STAT3 regulates ZNF232","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF232","8","ZNF232"
"8782","hg19","regulates","STAT3 regulates ZNF284","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF284","8","ZNF284"
"8784","hg19","regulates","STAT3 regulates ZNF444","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF444","8","ZNF444"
"8786","hg19","regulates","STAT3 regulates ZNF543","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF543","8","ZNF543"
"8788","hg19","regulates","STAT3 regulates ZNF687","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF687","8","ZNF687"
"8790","hg19","regulates","STAT3 regulates ABCB11","STAT3","Metatargetome","false","regulates","STAT3 regulates ABCB11","7","ABCB11"
"8792","hg19","regulates","STAT3 regulates ACTG1","STAT3","Metatargetome","false","regulates","STAT3 regulates ACTG1","7","ACTG1"
"8794","hg19","regulates","STAT3 regulates ACVR2B","STAT3","Metatargetome","false","regulates","STAT3 regulates ACVR2B","7","ACVR2B"
"8796","hg19","regulates","STAT3 regulates ADAM15","STAT3","Metatargetome","false","regulates","STAT3 regulates ADAM15","7","ADAM15"
"8798","hg19","regulates","STAT3 regulates ADAMTS6","STAT3","Metatargetome","false","regulates","STAT3 regulates ADAMTS6","7","ADAMTS6"
"8800","hg19","regulates","STAT3 regulates ADRBK1","STAT3","Metatargetome","false","regulates","STAT3 regulates ADRBK1","7","ADRBK1"
"8802","hg19","regulates","STAT3 regulates AHDC1","STAT3","Metatargetome","false","regulates","STAT3 regulates AHDC1","7","AHDC1"
"8804","hg19","regulates","STAT3 regulates ANK2","STAT3","Metatargetome","false","regulates","STAT3 regulates ANK2","7","ANK2"
"8806","hg19","regulates","STAT3 regulates AP1G2","STAT3","Metatargetome","false","regulates","STAT3 regulates AP1G2","7","AP1G2"
"8808","hg19","regulates","STAT3 regulates ARHGEF16","STAT3","Metatargetome","false","regulates","STAT3 regulates ARHGEF16","7","ARHGEF16"
"8810","hg19","regulates","STAT3 regulates ATOH8","STAT3","Metatargetome","false","regulates","STAT3 regulates ATOH8","7","ATOH8"
"8812","hg19","regulates","STAT3 regulates ATP13A3","STAT3","Metatargetome","false","regulates","STAT3 regulates ATP13A3","7","ATP13A3"
"8814","hg19","regulates","STAT3 regulates ATP1A2","STAT3","Metatargetome","false","regulates","STAT3 regulates ATP1A2","7","ATP1A2"
"8816","hg19","regulates","STAT3 regulates ATP8B1","STAT3","Metatargetome","false","regulates","STAT3 regulates ATP8B1","7","ATP8B1"
"8818","hg19","regulates","STAT3 regulates B3GAT3","STAT3","Metatargetome","false","regulates","STAT3 regulates B3GAT3","7","B3GAT3"
"8820","hg19","regulates","STAT3 regulates BCKDHA","STAT3","Metatargetome","false","regulates","STAT3 regulates BCKDHA","7","BCKDHA"
"8822","hg19","regulates","STAT3 regulates BCL11B","STAT3","Metatargetome","false","regulates","STAT3 regulates BCL11B","7","BCL11B"
"8824","hg19","regulates","STAT3 regulates BCL9L","STAT3","Metatargetome","false","regulates","STAT3 regulates BCL9L","7","BCL9L"
"8826","hg19","regulates","STAT3 regulates BIN3","STAT3","Metatargetome","false","regulates","STAT3 regulates BIN3","7","BIN3"
"8828","hg19","regulates","STAT3 regulates BUB3","STAT3","Metatargetome","false","regulates","STAT3 regulates BUB3","7","BUB3"
"8830","hg19","regulates","STAT3 regulates C1QL1","STAT3","Metatargetome","false","regulates","STAT3 regulates C1QL1","7","C1QL1"
"8832","hg19","regulates","STAT3 regulates CA10","STAT3","Metatargetome","false","regulates","STAT3 regulates CA10","7","CA10"
"8834","hg19","regulates","STAT3 regulates CACNB3","STAT3","Metatargetome","false","regulates","STAT3 regulates CACNB3","7","CACNB3"
"8836","hg19","regulates","STAT3 regulates CALCR","STAT3","Metatargetome","false","regulates","STAT3 regulates CALCR","7","CALCR"
"8838","hg19","regulates","STAT3 regulates CALCRL","STAT3","Metatargetome","false","regulates","STAT3 regulates CALCRL","7","CALCRL"
"8840","hg19","regulates","STAT3 regulates CAMTA1","STAT3","Metatargetome","false","regulates","STAT3 regulates CAMTA1","7","CAMTA1"
"8842","hg19","regulates","STAT3 regulates CCDC6","STAT3","Metatargetome","false","regulates","STAT3 regulates CCDC6","7","CCDC6"
"8844","hg19","regulates","STAT3 regulates CD3EAP","STAT3","Metatargetome","false","regulates","STAT3 regulates CD3EAP","7","CD3EAP"
"8846","hg19","regulates","STAT3 regulates CDK2","STAT3","Metatargetome","false","regulates","STAT3 regulates CDK2","7","CDK2"
"8848","hg19","regulates","STAT3 regulates CEP55","STAT3","Metatargetome","false","regulates","STAT3 regulates CEP55","7","CEP55"
"8850","hg19","regulates","STAT3 regulates CHST11","STAT3","Metatargetome","false","regulates","STAT3 regulates CHST11","7","CHST11"
"8852","hg19","regulates","STAT3 regulates CLCN1","STAT3","Metatargetome","false","regulates","STAT3 regulates CLCN1","7","CLCN1"
"8854","hg19","regulates","STAT3 regulates CNOT8","STAT3","Metatargetome","false","regulates","STAT3 regulates CNOT8","7","CNOT8"
"8856","hg19","regulates","STAT3 regulates CNTN4","STAT3","Metatargetome","false","regulates","STAT3 regulates CNTN4","7","CNTN4"
"8858","hg19","regulates","STAT3 regulates COG3","STAT3","Metatargetome","false","regulates","STAT3 regulates COG3","7","COG3"
"8860","hg19","regulates","STAT3 regulates COL4A2","STAT3","Metatargetome","false","regulates","STAT3 regulates COL4A2","7","COL4A2"
"8862","hg19","regulates","STAT3 regulates COL6A2","STAT3","Metatargetome","false","regulates","STAT3 regulates COL6A2","7","COL6A2"
"8864","hg19","regulates","STAT3 regulates CSAD","STAT3","Metatargetome","false","regulates","STAT3 regulates CSAD","7","CSAD"
"8866","hg19","regulates","STAT3 regulates CSNK1A1","STAT3","Metatargetome","false","regulates","STAT3 regulates CSNK1A1","7","CSNK1A1"
"8868","hg19","regulates","STAT3 regulates CYP24A1","STAT3","Metatargetome","false","regulates","STAT3 regulates CYP24A1","7","CYP24A1"
"8870","hg19","regulates","STAT3 regulates DARS","STAT3","Metatargetome","false","regulates","STAT3 regulates DARS","7","DARS"
"8872","hg19","regulates","STAT3 regulates DDR1","STAT3","Metatargetome","false","regulates","STAT3 regulates DDR1","7","DDR1"
"8874","hg19","regulates","STAT3 regulates DDT","STAT3","Metatargetome","false","regulates","STAT3 regulates DDT","7","DDT"
"8876","hg19","regulates","STAT3 regulates DDX23","STAT3","Metatargetome","false","regulates","STAT3 regulates DDX23","7","DDX23"
"8878","hg19","regulates","STAT3 regulates DEK","STAT3","Metatargetome","false","regulates","STAT3 regulates DEK","7","DEK"
"8880","hg19","regulates","STAT3 regulates DIO2","STAT3","Metatargetome","false","regulates","STAT3 regulates DIO2","7","DIO2"
"8882","hg19","regulates","STAT3 regulates DNAJB1","STAT3","Metatargetome","false","regulates","STAT3 regulates DNAJB1","7","DNAJB1"
"8884","hg19","regulates","STAT3 regulates DNAJB5","STAT3","Metatargetome","false","regulates","STAT3 regulates DNAJB5","7","DNAJB5"
"8886","hg19","regulates","STAT3 regulates DOCK10","STAT3","Metatargetome","false","regulates","STAT3 regulates DOCK10","7","DOCK10"
"8888","hg19","regulates","STAT3 regulates DPAGT1","STAT3","Metatargetome","false","regulates","STAT3 regulates DPAGT1","7","DPAGT1"
"8890","hg19","regulates","STAT3 regulates DTX2","STAT3","Metatargetome","false","regulates","STAT3 regulates DTX2","7","DTX2"
"8892","hg19","regulates","STAT3 regulates DTX4","STAT3","Metatargetome","false","regulates","STAT3 regulates DTX4","7","DTX4"
"8894","hg19","regulates","STAT3 regulates ECT2","STAT3","Metatargetome","false","regulates","STAT3 regulates ECT2","7","ECT2"
"8896","hg19","regulates","STAT3 regulates EFNA1","STAT3","Metatargetome","false","regulates","STAT3 regulates EFNA1","7","EFNA1"
"8898","hg19","regulates","STAT3 regulates ELAVL4","STAT3","Metatargetome","false","regulates","STAT3 regulates ELAVL4","7","ELAVL4"
"8900","hg19","regulates","STAT3 regulates ELF2","STAT3","Metatargetome","false","regulates","STAT3 regulates ELF2","7","ELF2"
"8902","hg19","regulates","STAT3 regulates ENC1","STAT3","Metatargetome","false","regulates","STAT3 regulates ENC1","7","ENC1"
"8904","hg19","regulates","STAT3 regulates ENSA","STAT3","Metatargetome","false","regulates","STAT3 regulates ENSA","7","ENSA"
"8906","hg19","regulates","STAT3 regulates ENTPD4","STAT3","Metatargetome","false","regulates","STAT3 regulates ENTPD4","7","ENTPD4"
"8908","hg19","regulates","STAT3 regulates EP300","STAT3","Metatargetome","false","regulates","STAT3 regulates EP300","7","EP300"
"8910","hg19","regulates","STAT3 regulates EPHX1","STAT3","Metatargetome","false","regulates","STAT3 regulates EPHX1","7","EPHX1"
"8912","hg19","regulates","STAT3 regulates F11R","STAT3","Metatargetome","false","regulates","STAT3 regulates F11R","7","F11R"
"8914","hg19","regulates","STAT3 regulates FCGBP","STAT3","Metatargetome","false","regulates","STAT3 regulates FCGBP","7","FCGBP"
"8916","hg19","regulates","STAT3 regulates FCGR1B","STAT3","Metatargetome","false","regulates","STAT3 regulates FCGR1B","7","FCGR1B"
"8918","hg19","regulates","STAT3 regulates FGF14","STAT3","Metatargetome","false","regulates","STAT3 regulates FGF14","7","FGF14"
"8920","hg19","regulates","STAT3 regulates FGF8","STAT3","Metatargetome","false","regulates","STAT3 regulates FGF8","7","FGF8"
"8922","hg19","regulates","STAT3 regulates FGFR3","STAT3","Metatargetome","false","regulates","STAT3 regulates FGFR3","7","FGFR3"
"8924","hg19","regulates","STAT3 regulates FGL2","STAT3","Metatargetome","false","regulates","STAT3 regulates FGL2","7","FGL2"
"8926","hg19","regulates","STAT3 regulates FZD4","STAT3","Metatargetome","false","regulates","STAT3 regulates FZD4","7","FZD4"
"8928","hg19","regulates","STAT3 regulates GALNT2","STAT3","Metatargetome","false","regulates","STAT3 regulates GALNT2","7","GALNT2"
"8930","hg19","regulates","STAT3 regulates GATAD2A","STAT3","Metatargetome","false","regulates","STAT3 regulates GATAD2A","7","GATAD2A"
"8932","hg19","regulates","STAT3 regulates GBF1","STAT3","Metatargetome","false","regulates","STAT3 regulates GBF1","7","GBF1"
"8934","hg19","regulates","STAT3 regulates GFI1","STAT3","Metatargetome","false","regulates","STAT3 regulates GFI1","7","GFI1"
"8936","hg19","regulates","STAT3 regulates GIMAP7","STAT3","Metatargetome","false","regulates","STAT3 regulates GIMAP7","7","GIMAP7"
"8938","hg19","regulates","STAT3 regulates GJA4","STAT3","Metatargetome","false","regulates","STAT3 regulates GJA4","7","GJA4"
"8940","hg19","regulates","STAT3 regulates GOLT1B","STAT3","Metatargetome","false","regulates","STAT3 regulates GOLT1B","7","GOLT1B"
"8942","hg19","regulates","STAT3 regulates GP5","STAT3","Metatargetome","false","regulates","STAT3 regulates GP5","7","GP5"
"8944","hg19","regulates","STAT3 regulates GPM6B","STAT3","Metatargetome","false","regulates","STAT3 regulates GPM6B","7","GPM6B"
"8946","hg19","regulates","STAT3 regulates GPR183","STAT3","Metatargetome","false","regulates","STAT3 regulates GPR183","7","GPR183"
"8948","hg19","regulates","STAT3 regulates GPSM3","STAT3","Metatargetome","false","regulates","STAT3 regulates GPSM3","7","GPSM3"
"8950","hg19","regulates","STAT3 regulates GRIK5","STAT3","Metatargetome","false","regulates","STAT3 regulates GRIK5","7","GRIK5"
"8952","hg19","regulates","STAT3 regulates GTF2H2","STAT3","Metatargetome","false","regulates","STAT3 regulates GTF2H2","7","GTF2H2"
"8954","hg19","regulates","STAT3 regulates HAS3","STAT3","Metatargetome","false","regulates","STAT3 regulates HAS3","7","HAS3"
"8956","hg19","regulates","STAT3 regulates HLX","STAT3","Metatargetome","false","regulates","STAT3 regulates HLX","7","HLX"
"8958","hg19","regulates","STAT3 regulates HMGN3","STAT3","Metatargetome","false","regulates","STAT3 regulates HMGN3","7","HMGN3"
"8960","hg19","regulates","STAT3 regulates HOMER2","STAT3","Metatargetome","false","regulates","STAT3 regulates HOMER2","7","HOMER2"
"8962","hg19","regulates","STAT3 regulates HOXA5","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXA5","7","HOXA5"
"8964","hg19","regulates","STAT3 regulates HOXB8","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXB8","7","HOXB8"
"8966","hg19","regulates","STAT3 regulates HOXC5","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXC5","7","HOXC5"
"8968","hg19","regulates","STAT3 regulates HPGDS","STAT3","Metatargetome","false","regulates","STAT3 regulates HPGDS","7","HPGDS"
"8970","hg19","regulates","STAT3 regulates IFRD1","STAT3","Metatargetome","false","regulates","STAT3 regulates IFRD1","7","IFRD1"
"8972","hg19","regulates","STAT3 regulates IGF2BP1","STAT3","Metatargetome","false","regulates","STAT3 regulates IGF2BP1","7","IGF2BP1"
"8974","hg19","regulates","STAT3 regulates IKZF2","STAT3","Metatargetome","false","regulates","STAT3 regulates IKZF2","7","IKZF2"
"8976","hg19","regulates","STAT3 regulates IL10RB","STAT3","Metatargetome","false","regulates","STAT3 regulates IL10RB","7","IL10RB"
"8978","hg19","regulates","STAT3 regulates ITPKC","STAT3","Metatargetome","false","regulates","STAT3 regulates ITPKC","7","ITPKC"
"8980","hg19","regulates","STAT3 regulates ITPRIP","STAT3","Metatargetome","false","regulates","STAT3 regulates ITPRIP","7","ITPRIP"
